	Technique	Algorithm	Classifier	Seed	F1	F2	F3	F4	F5
0	Voting		VotingClassifier	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
1	Fairlearn	false_positive_rate_parity	VotingClassifier	0	0.0302621367095645	0.0070298769771528	1.0	0.962915601023018	0.9538410525757334
2	Fairlearn	true_positive_rate_parity	VotingClassifier	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
3	Fairlearn	equalized_odds	VotingClassifier	0	0.0752628347786048	0.0	1.0	0.8734015345268542	0.8584142394822006
4	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
5	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
6	Proposal	nsga2	FairVotingClassifier	0	0.0001758566949856	0.0	0.997557003257329	0.9769820971867008	0.9619741100323624
7	ProposalWeighted	F1_nsga2	FairVotingClassifier	0	0.0001758566949856	0.0	0.997557003257329	0.9769820971867008	0.9619741100323624
8	ProposalWeighted	F2_nsga2	FairVotingClassifier	0	0.0001758566949856	0.0	0.997557003257329	0.9769820971867008	0.9619741100323624
9	ProposalWeighted	F3_nsga2	FairVotingClassifier	0	0.0001758566949856	0.0	0.997557003257329	0.9769820971867008	0.9619741100323624
10	ProposalWeighted	F4_nsga2	FairVotingClassifier	0	0.0001758566949856	0.0	0.997557003257329	0.9769820971867008	0.9619741100323624
11	ProposalWeighted	F5_nsga2	FairVotingClassifier	0	0.0001758566949856	0.0	0.997557003257329	0.9769820971867008	0.9619741100323624
12	Proposal	rnsga2	FairVotingClassifier	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
13	ProposalWeighted	F1_rnsga2	FairVotingClassifier	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
14	ProposalWeighted	F2_rnsga2	FairVotingClassifier	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
15	ProposalWeighted	F3_rnsga2	FairVotingClassifier	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
16	ProposalWeighted	F4_rnsga2	FairVotingClassifier	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
17	ProposalWeighted	F5_rnsga2	FairVotingClassifier	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
18	AIF360	AdversarialDebiasing	AdversarialDebiasing	0	0.0001758566949856	0.0	1.0	0.9769820971867008	0.9619741100323624
19	AIF360	PostProcessingMeta	PostProcessingMeta	0	0.0001758566949856	0.0	0.998371335504886	0.9769820971867008	0.9619741100323624
20	Voting		VotingClassifier	1	0.0071798871404321	0.0	1.0	0.9788918205804747	0.969047619047619
21	Fairlearn	false_positive_rate_parity	VotingClassifier	1	0.0469076254906873	0.0017211703958691	1.0	0.9485488126649076	0.9594478951000692
22	Fairlearn	true_positive_rate_parity	VotingClassifier	1	0.0071798871404321	0.0	1.0	0.9788918205804747	0.969047619047619
23	Fairlearn	equalized_odds	VotingClassifier	1	0.0688526574922313	0.0	1.0	0.8852242744063324	0.9023809523809524
24	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	1	0.0071798871404321	0.0	1.0	0.9788918205804747	0.969047619047619
25	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	1	0.0071798871404321	0.0	1.0	0.9788918205804747	0.969047619047619
26	Proposal	nsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
27	ProposalWeighted	F1_nsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
28	ProposalWeighted	F2_nsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
29	ProposalWeighted	F3_nsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
30	ProposalWeighted	F4_nsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
31	ProposalWeighted	F5_nsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
32	Proposal	rnsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
33	ProposalWeighted	F1_rnsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
34	ProposalWeighted	F2_rnsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
35	ProposalWeighted	F3_rnsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
36	ProposalWeighted	F4_rnsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
37	ProposalWeighted	F5_rnsga2	FairVotingClassifier	1	0.006980812835948	0.0027472527472527	1.0	0.9770261489386838	0.969047619047619
38	AIF360	AdversarialDebiasing	AdversarialDebiasing	1	0.0071798871404321	0.0	1.0	0.9788918205804747	0.969047619047619
39	AIF360	PostProcessingMeta	PostProcessingMeta	1	0.0061702450585501	0.0135869565217391	0.9933609958506224	0.9695634623715196	0.969047619047619
40	Voting		VotingClassifier	2	0.011268817204301	0.0	1.0	0.9724409448818896	0.9681528662420382
41	Fairlearn	false_positive_rate_parity	VotingClassifier	2	0.0315122980761425	0.0034602076124568	1.0	0.9566929133858268	0.956889324405248
42	Fairlearn	true_positive_rate_parity	VotingClassifier	2	0.011268817204301	0.0	1.0	0.9724409448818896	0.9681528662420382
43	Fairlearn	equalized_odds	VotingClassifier	2	0.0676522996234534	0.0	1.0	0.89501312335958	0.9052547770700636
44	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	2	0.011268817204301	0.0	1.0	0.9724409448818896	0.9681528662420382
45	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	2	0.011268817204301	0.0	1.0	0.9724409448818896	0.9681528662420382
46	Proposal	nsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
47	ProposalWeighted	F1_nsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
48	ProposalWeighted	F2_nsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
49	ProposalWeighted	F3_nsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
50	ProposalWeighted	F4_nsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
51	ProposalWeighted	F5_nsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
52	Proposal	rnsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
53	ProposalWeighted	F1_rnsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
54	ProposalWeighted	F2_rnsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
55	ProposalWeighted	F3_rnsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
56	ProposalWeighted	F4_rnsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
57	ProposalWeighted	F5_rnsga2	FairVotingClassifier	2	0.0115395683453237	0.002770083102493	0.998351195383347	0.9705029603857656	0.9681528662420382
58	AIF360	AdversarialDebiasing	AdversarialDebiasing	2	0.011268817204301	0.0	1.0	0.9724409448818896	0.9681528662420382
59	AIF360	PostProcessingMeta	PostProcessingMeta	2	0.0120597410292605	0.0117449664429529	0.9934047815333884	0.9724409448818896	0.9629661386030812
60	Voting		VotingClassifier	3	0.0035277053202093	0.0	1.0	0.9793814432989691	0.9669887278582932
61	Fairlearn	false_positive_rate_parity	VotingClassifier	3	0.0283373378730769	0.0	1.0	0.9652061855670104	0.963768115942029
62	Fairlearn	true_positive_rate_parity	VotingClassifier	3	0.0035277053202093	0.0	1.0	0.9793814432989691	0.9669887278582932
63	Fairlearn	equalized_odds	VotingClassifier	3	0.0283373378730769	0.0	1.0	0.9652061855670104	0.963768115942029
64	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	3	0.0035277053202093	0.0	1.0	0.9793814432989691	0.9669887278582932
65	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	3	0.0035277053202093	0.0	1.0	0.9793814432989691	0.9669887278582932
66	Proposal	nsga2	FairVotingClassifier	3	0.0020565798598656	0.0	0.9983566146261298	0.9793814432989691	0.9677938808373592
67	ProposalWeighted	F1_nsga2	FairVotingClassifier	3	0.0020565798598656	0.0	0.9983566146261298	0.9793814432989691	0.9677938808373592
68	ProposalWeighted	F2_nsga2	FairVotingClassifier	3	0.0020565798598656	0.0	0.9983566146261298	0.9793814432989691	0.9677938808373592
69	ProposalWeighted	F3_nsga2	FairVotingClassifier	3	0.0023546513374059	0.0051369863013698	0.9967132292522596	0.9793814432989691	0.9652771023138692
70	ProposalWeighted	F4_nsga2	FairVotingClassifier	3	0.0035277053202093	0.0	1.0	0.9793814432989691	0.9669887278582932
71	ProposalWeighted	F5_nsga2	FairVotingClassifier	3	0.0035277053202093	0.0	1.0	0.9793814432989691	0.9669887278582932
72	Proposal	rnsga2	FairVotingClassifier	3	0.0022549807487015	0.0034305317324184	0.9983566146261298	0.9793814432989691	0.9661160284883658
73	ProposalWeighted	F1_rnsga2	FairVotingClassifier	3	0.0022549807487015	0.0034305317324184	0.9983566146261298	0.9793814432989691	0.9661160284883658
74	ProposalWeighted	F2_rnsga2	FairVotingClassifier	3	0.0022549807487015	0.0034305317324184	0.9975349219391948	0.9793814432989691	0.9661160284883658
75	ProposalWeighted	F3_rnsga2	FairVotingClassifier	3	0.0022549807487015	0.0034305317324184	0.9983566146261298	0.9793814432989691	0.9661160284883658
76	ProposalWeighted	F4_rnsga2	FairVotingClassifier	3	0.0022549807487015	0.0034305317324184	0.9983566146261298	0.9793814432989691	0.9661160284883658
77	ProposalWeighted	F5_rnsga2	FairVotingClassifier	3	0.0020565798598656	0.0	0.9991783073130648	0.9793814432989691	0.9677938808373592
78	AIF360	AdversarialDebiasing	AdversarialDebiasing	3	0.0035277053202093	0.0	1.0	0.9793814432989691	0.9669887278582932
79	AIF360	PostProcessingMeta	PostProcessingMeta	3	0.0055406778095853	0.0184210526315788	0.9761709120788824	0.9665000626069536	0.9669887278582932
80	Voting		VotingClassifier	4	0.0074846625766871	0.0	1.0	0.9803149606299212	0.964968152866242
81	Fairlearn	false_positive_rate_parity	VotingClassifier	4	0.0087488072519083	0.0017211703958691	1.0	0.9724409448818896	0.9609610710693932
82	Fairlearn	true_positive_rate_parity	VotingClassifier	4	0.0074846625766871	0.0	1.0	0.9803149606299212	0.964968152866242
83	Fairlearn	equalized_odds	VotingClassifier	4	0.0776983904610691	0.0	1.0	0.8727034120734908	0.8678343949044586
84	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	4	0.0074846625766871	0.0	1.0	0.9803149606299212	0.964968152866242
85	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	4	0.0074846625766871	0.0	1.0	0.9803149606299212	0.964968152866242
86	Proposal	nsga2	FairVotingClassifier	4	0.0075883256528417	0.0017094017094017	0.9959546925566344	0.9803149606299212	0.9641457844451894
87	ProposalWeighted	F1_nsga2	FairVotingClassifier	4	0.0075883256528417	0.0017094017094017	0.9959546925566344	0.9803149606299212	0.9641457844451894
88	ProposalWeighted	F2_nsga2	FairVotingClassifier	4	0.0075883256528417	0.0017094017094017	0.9959546925566344	0.9803149606299212	0.9641457844451894
89	ProposalWeighted	F3_nsga2	FairVotingClassifier	4	0.0075883256528417	0.0017094017094017	0.9959546925566344	0.9803149606299212	0.9641457844451894
90	ProposalWeighted	F4_nsga2	FairVotingClassifier	4	0.0075883256528417	0.0017094017094017	0.9959546925566344	0.9803149606299212	0.9641457844451894
91	ProposalWeighted	F5_nsga2	FairVotingClassifier	4	0.0075883256528417	0.0017094017094017	0.9959546925566344	0.9803149606299212	0.9641457844451894
92	Proposal	rnsga2	FairVotingClassifier	4	0.0074846625766871	0.0	0.9975728155339806	0.9803149606299212	0.964968152866242
93	ProposalWeighted	F1_rnsga2	FairVotingClassifier	4	0.0074846625766871	0.0	0.9975728155339806	0.9803149606299212	0.964968152866242
94	ProposalWeighted	F2_rnsga2	FairVotingClassifier	4	0.0074846625766871	0.0	0.9975728155339806	0.9803149606299212	0.964968152866242
95	ProposalWeighted	F3_rnsga2	FairVotingClassifier	4	0.0074846625766871	0.0	0.9975728155339806	0.9803149606299212	0.964968152866242
96	ProposalWeighted	F4_rnsga2	FairVotingClassifier	4	0.0074846625766871	0.0	0.9975728155339806	0.9803149606299212	0.964968152866242
97	ProposalWeighted	F5_rnsga2	FairVotingClassifier	4	0.0074846625766871	0.0	0.9975728155339806	0.9803149606299212	0.964968152866242
98	AIF360	AdversarialDebiasing	AdversarialDebiasing	4	0.0074846625766871	0.0	1.0	0.9803149606299212	0.964968152866242
99	AIF360	PostProcessingMeta	PostProcessingMeta	4	0.0067559176374158	0.008130081300813	0.988673139158576	0.9739319819065172	0.964968152866242
100	Voting		VotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
101	Fairlearn	false_positive_rate_parity	VotingClassifier	5	0.0296031522656909	0.0	1.0	0.9632911392405064	0.9600977198697068
102	Fairlearn	true_positive_rate_parity	VotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
103	Fairlearn	equalized_odds	VotingClassifier	5	0.0296031522656909	0.0	1.0	0.9632911392405064	0.9600977198697068
104	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
105	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
106	Proposal	nsga2	FairVotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
107	ProposalWeighted	F1_nsga2	FairVotingClassifier	5	0.0018243794709299	0.0017391304347825	1.0	0.979746835443038	0.9665891891596964
108	ProposalWeighted	F2_nsga2	FairVotingClassifier	5	0.0017256462185578	0.0	0.9983484723369116	0.979746835443038	0.96742671009772
109	ProposalWeighted	F3_nsga2	FairVotingClassifier	5	0.0019234236941756	0.0034722222222222	0.9983484723369116	0.979746835443038	0.9657516682216728
110	ProposalWeighted	F4_nsga2	FairVotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
111	ProposalWeighted	F5_nsga2	FairVotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
112	Proposal	rnsga2	FairVotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
113	ProposalWeighted	F1_rnsga2	FairVotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
114	ProposalWeighted	F2_rnsga2	FairVotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
115	ProposalWeighted	F3_rnsga2	FairVotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
116	ProposalWeighted	F4_rnsga2	FairVotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
117	ProposalWeighted	F5_rnsga2	FairVotingClassifier	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
118	AIF360	AdversarialDebiasing	AdversarialDebiasing	5	0.0017256462185578	0.0	1.0	0.979746835443038	0.96742671009772
119	AIF360	PostProcessingMeta	PostProcessingMeta	5	0.0044285897537704	0.0104166666666666	0.9867877786952932	0.9728825769270352	0.96742671009772
120	Voting		VotingClassifier	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
121	Fairlearn	false_positive_rate_parity	VotingClassifier	6	0.0255649502187093	0.0017605633802817	1.0	0.9715346534653464	0.9677575203842904
122	Fairlearn	true_positive_rate_parity	VotingClassifier	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
123	Fairlearn	equalized_odds	VotingClassifier	6	0.0733551278442919	0.0	1.0	0.9047029702970296	0.9024793388429752
124	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
125	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
126	Proposal	nsga2	FairVotingClassifier	6	0.0050799149866705	0.0007997069230494	0.9966722129783694	0.9818783707639056	0.9702368592272658
127	ProposalWeighted	F1_nsga2	FairVotingClassifier	6	0.0050799149866705	0.0007997069230494	0.9966722129783694	0.9818783707639056	0.9702368592272658
128	ProposalWeighted	F2_nsga2	FairVotingClassifier	6	0.0050799149866705	0.0007997069230494	0.9966722129783694	0.9818783707639056	0.9702368592272658
129	ProposalWeighted	F3_nsga2	FairVotingClassifier	6	0.0050799149866705	0.0007997069230494	0.9966722129783694	0.9818783707639056	0.9702368592272658
130	ProposalWeighted	F4_nsga2	FairVotingClassifier	6	0.0050799149866705	0.0007997069230494	0.9966722129783694	0.9818783707639056	0.9702368592272658
131	ProposalWeighted	F5_nsga2	FairVotingClassifier	6	0.0050799149866705	0.0007997069230494	0.9966722129783694	0.9818783707639056	0.9702368592272658
132	Proposal	rnsga2	FairVotingClassifier	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
133	ProposalWeighted	F1_rnsga2	FairVotingClassifier	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
134	ProposalWeighted	F2_rnsga2	FairVotingClassifier	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
135	ProposalWeighted	F3_rnsga2	FairVotingClassifier	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
136	ProposalWeighted	F4_rnsga2	FairVotingClassifier	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
137	ProposalWeighted	F5_rnsga2	FairVotingClassifier	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
138	AIF360	AdversarialDebiasing	AdversarialDebiasing	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
139	AIF360	PostProcessingMeta	PostProcessingMeta	6	0.0051866966423928	0.0	1.0	0.9839108910891088	0.9710743801652892
140	Voting		VotingClassifier	7	0.0043223180076628	0.0	1.0	0.9786096256684492	0.9669291338582676
141	Fairlearn	false_positive_rate_parity	VotingClassifier	7	0.0344408313304114	0.0050847457627118	1.0	0.9598930481283424	0.9596963632054356
142	Fairlearn	true_positive_rate_parity	VotingClassifier	7	0.0043223180076628	0.0	1.0	0.9786096256684492	0.9669291338582676
143	Fairlearn	equalized_odds	VotingClassifier	7	0.0852343100826239	0.0	1.0	0.8703208556149733	0.8834645669291339
144	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	7	0.0043223180076628	0.0	1.0	0.9786096256684492	0.9669291338582676
145	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	7	0.0043223180076628	0.0	1.0	0.9786096256684492	0.9669291338582676
146	Proposal	nsga2	FairVotingClassifier	7	0.007485465116279	0.005540166204986	0.9935117599351176	0.9758648914111098	0.9669291338582676
147	ProposalWeighted	F1_nsga2	FairVotingClassifier	7	0.007485465116279	0.005540166204986	0.9935117599351176	0.9758648914111098	0.9669291338582676
148	ProposalWeighted	F2_nsga2	FairVotingClassifier	7	0.007485465116279	0.005540166204986	0.9935117599351176	0.9758648914111098	0.9669291338582676
149	ProposalWeighted	F3_nsga2	FairVotingClassifier	7	0.007485465116279	0.005540166204986	0.9935117599351176	0.9758648914111098	0.9669291338582676
150	ProposalWeighted	F4_nsga2	FairVotingClassifier	7	0.007485465116279	0.005540166204986	0.9935117599351176	0.9758648914111098	0.9669291338582676
